kingdom	phylum	class	order	family	genus	species
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_graminis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_harbinensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_heilongjiangensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_helsingborgensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_hilgardii
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_hokkaidonensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_hordei
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_iners
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_jensenii
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_jinshani
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_johnsonii
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_kefiranofaciens
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_kefiri
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_koreensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_kullabergensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_kunkeei
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_lindneri
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_malefermentans
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_mali
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_manihotivorans
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_mucosae
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_murinus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_nagelii
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_nenjiangensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_oligofermentans
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_parabuchneri
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_paracasei
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_paracollinoides
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_paragasseri
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_paralimentarius
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_paraplantarum
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_pentosus
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Lactobacillus_phage_JCL1032
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Lactobacillus_phage_LF1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Herelleviridae		Lactobacillus_phage_LfeInf
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Lactobacillus_phage_LfeSau
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Lactobacillus_phage_LL_H
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Herelleviridae		Lactobacillus_phage_LpeD
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Lactobacillus_phage_Lrm1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Lactobacillus_phage_Lv_1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Lactobacillus_phage_phiadh
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Lactobacillus_phage_phiAQ113
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Herelleviridae		Lactobacillus_phage_SAC12B
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_plantarum
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_pontis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_reuteri
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_rossiae
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_ruminis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_sakei
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_salivarius
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_sanfranciscensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_1A
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_1B
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_1D
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_2D
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_3B2020
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_3DG
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_BHWM_4
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_CBA3605
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_CBA3606
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_JM1
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_wkB8
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_terrae
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_vaginalis
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Douglaswolinvirus	Lactobacillus_virus_B2
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Cequinquevirus	Lactobacillus_virus_c5
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Herelleviridae	Harbinvirus	Lactobacillus_virus_Iacchus
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Herelleviridae		Lactobacillus_virus_Lb338_1
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Cequinquevirus	Lactobacillus_virus_Ld17
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Cequinquevirus	Lactobacillus_virus_Ld25A
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Lenusvirus	Lactobacillus_virus_Nyseid
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Cequinquevirus	Lactobacillus_virus_phiLdb
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Lenusvirus	Lactobacillus_virus_SAC12
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Maenadvirus	Lactobacillus_virus_Satyr
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_zhachilii
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Lactobacillus	Lactobacillus_zymae
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Lactococcus	Lactococcus_garvieae
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Lactococcus	Lactococcus_lactis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Lactococcus	Lactococcus_petauri
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Skunavirus	Lactococcus_phage_30804
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Skunavirus	Lactococcus_phage_340
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Skunavirus	Lactococcus_phage_936_group_phage_Phi42
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Lactococcus_phage_949
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Skunavirus	Lactococcus_phage_LP9207
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Lactococcus_phage_Q54
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae		Lactococcus_phage_Tuc2009
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Lactococcus	Lactococcus_piscium
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Lactococcus	Lactococcus_raffinolactis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Lactococcus	Lactococcus_1JSPR_7
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Lactococcus	Lactococcus_KACC_19320
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Siphoviridae	Ceduovirus	Lactococcus_virus_c2
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Podoviridae		Lactococcus_virus_KSY1
k__Bacteria	p_Verrucomicrobia	c__Opitutae	o__Opitutales	f__Opitutaceae	Lacunisphaera	Lacunisphaera_limnophila
k__Viruses	p_Kitrinoviricota	c__Alsuviricetes	o__Martellivirales	f__Endornaviridae	Alphaendornavirus	Lagenaria_siceraria_alphaendornavirus
k__Viruses	p_Artverviricota	c__Revtraviricetes	o__Ortervirales	f__Retroviridae	Betaretrovirus	Langur_virus
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Chromobacteriaceae	Laribacter	Laribacter_hongkongensis
k__Viruses	p_Nucleocytoviricota	c__Megaviricetes	o__Pimascovirales	f__Marseilleviridae		Lausannevirus
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Lautropia	Lautropia_mirabilis
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Corynebacteriales		Lawsonella	Lawsonella_clevelandensis
k__Bacteria	p_Proteobacteria	c__Deltaproteobacteria	o__Desulfovibrionales	f__Desulfovibrionaceae	Lawsonia	Lawsonia_intracellularis
k__Bacteria	p_Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	Leadbetterella	Leadbetterella_byssophila
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Leclercia	Leclercia_adecarboxylata
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Leclercia	Leclercia_1106151
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Leclercia	Leclercia_119287
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Leclercia	Leclercia_29361
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Leclercia	Leclercia_J807
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Leclercia	Leclercia_LSNIH1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Leclercia	Leclercia_LSNIH3
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Leclercia	Leclercia_W17
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Leclercia	Leclercia_W6
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella_ZYFB001
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_adelaidensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_anisa
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_cherrii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_clemsonensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_endosymbiont_of_Polyplax_serrata
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_fallonii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_geestiana
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_hackeliae
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_israelensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_jordanis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_lansingensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_longbeachae
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_oakridgensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_pneumophila
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_sainthelensi
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_TUM19329
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_spiritensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Legionella	Legionella_waltersii
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Leifsonia	Leifsonia_21MFCrub11
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Leifsonia	Leifsonia_PS1209
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Leifsonia	Leifsonia_xyli
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Leisingera	Leisingera_aquaemixtae
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Leisingera	Leisingera_methylohalidivorans
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Leisingera	Leisingera_NJS201
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Leisingera	Leisingera_NJS204
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Lelliottia	Lelliottia_amnigena
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Lelliottia	Lelliottia_jeotgali
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Lelliottia	Lelliottia_nimipressuralis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Lelliottia	Lelliottia_WB101
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Budviciaceae	Leminorella	Leminorella_richardii
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Lentibacillus	Lentibacillus_amyloliquefaciens
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Lentibacillus	Lentibacillus_CBA3610
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	Lentilitoribacter	Lentilitoribacter_Alg239_R112
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Pseudonocardiales	f__Pseudonocardiaceae	Lentzea	Lentzea_guizhouensis
k__Bacteria	p_Cyanobacteria		o__Synechococcales	f__Leptolyngbyaceae	Leptolyngbya	Leptolyngbya_boryana
k__Bacteria	p_Cyanobacteria		o__Synechococcales	f__Leptolyngbyaceae	Leptolyngbya	Leptolyngbya_NIES_3755
k__Bacteria	p_Cyanobacteria		o__Synechococcales	f__Leptolyngbyaceae	Leptolyngbya	Leptolyngbya_O_77
k__Bacteria	p_Cyanobacteria		o__Synechococcales	f__Leptolyngbyaceae	Leptolyngbya	Leptolyngbya_PCC_7376
k__Viruses						Leptopilina_boulardi_filamentous_virus
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	Leptospira	Leptospira_biflexa
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	Leptospira	Leptospira_borgpetersenii
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	Leptospira	Leptospira_interrogans
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	Leptospira	Leptospira_kmetyi
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	Leptospira	Leptospira_mayottensis
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Leptospira_phage_LE3
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	Leptospira	Leptospira_santarosai
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	Leptospira	Leptospira_tipperaryensis
k__Bacteria	p_Spirochaetes	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	Leptospira	Leptospira_weilii
k__Bacteria	p_Nitrospirae	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	Leptospirillum	Leptospirillum_ferriphilum
k__Bacteria	p_Nitrospirae	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	Leptospirillum	Leptospirillum_ferrooxidans
k__Bacteria	p_Nitrospirae	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	Leptospirillum	Leptospirillum_Group_II_CF_1
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales		Leptothrix	Leptothrix_cholodnii
k__Bacteria	p_Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	Leptotrichia	Leptotrichia_buccalis
k__Bacteria	p_Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	Leptotrichia	Leptotrichia_hofstadii
k__Bacteria	p_Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	Leptotrichia	Leptotrichia_hongkongensis
k__Bacteria	p_Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	Leptotrichia	Leptotrichia_shahii
k__Bacteria	p_Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	Leptotrichia	Leptotrichia_oral_taxon_212
k__Bacteria	p_Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	Leptotrichia	Leptotrichia_oral_taxon_498
k__Bacteria	p_Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	Leptotrichia	Leptotrichia_oral_taxon_847
k__Bacteria	p_Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	Leptotrichia	Leptotrichia_trevisanii
k__Bacteria	p_Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	Leptotrichia	Leptotrichia_wadei
k__Viruses	p_Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae		Lepus_americanus_faeces_associated_microvirus_SHP1_6472
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Leucobacter	Leucobacter_DSM_101948
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Leucobacter	Leucobacter_HDW9A
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Leucobacter	Leucobacter_HDW9B
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Leucobacter	Leucobacter_HDW9C
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	Leucobacter	Leucobacter_triazinivorans
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Leuconostoc	Leuconostoc_carnosum
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Leuconostoc	Leuconostoc_citreum
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Leuconostoc	Leuconostoc_garlicum
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Leuconostoc	Leuconostoc_gelidum
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Leuconostoc	Leuconostoc_kimchii
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Leuconostoc	Leuconostoc_lactis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Leuconostoc	Leuconostoc_mesenteroides
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Leuconostoc	Leuconostoc_pseudomesenteroides
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Leuconostoc	Leuconostoc_C2
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Leuconostoc	Leuconostoc_suionicum
k__Bacteria	p_Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	Libanicoccus	Libanicoccus_massiliensis
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	Liberibacter	Liberibacter_crescens
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Lichenihabitantaceae	Lichenihabitans	Lichenihabitans_psoromatis
k__Bacteria	p_Planctomycetes	c__Phycisphaerae	o__Sedimentisphaerales	f__Sedimentisphaeraceae	Limihaloglobus	Limihaloglobus_sulfuriphilus
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Limnobacter	Limnobacter_SAORIC_580
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	Limnobaculum	Limnobaculum_parvum
k__Bacteria	p_Firmicutes	c__Limnochordia	o__Limnochordales	f__Limnochordaceae	Limnochorda	Limnochorda_pilosa
k__Bacteria	p_Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	Limnoglobus	Limnoglobus_roseus
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Limnohabitans	Limnohabitans_103DPR2
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Limnohabitans	Limnohabitans_63ED37_2
k__Bacteria	p_Cyanobacteria		o__Oscillatoriales	f__Microcoleaceae	Limnospira	Limnospira_indica
k__Viruses	p_Nucleocytoviricota	c__Pokkesviricetes	o__Chitovirales	f__Poxviridae		Linepithema_humile_entomopoxvirus_1
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Listeria	Listeria_grayi
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Listeria	Listeria_innocua
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Listeria	Listeria_ivanovii
