ID,Abiotrophia,Acetobacter,Acholeplasma,Achromobacter,Acidaminococcus,Acidibacter,Acidobacteria,Acinetobacter,Actinobacillus,Actinomyces,Actinomycetospora,Adlercreutzia,ADurb.Bin063-1,Aerococcus,Aeromonas,Agathobacter,Aggregatibacter,Akkermansia,Alicycliphilus,Aliicoccus,Alishewanella,Alistipes,Alkanindiges,Allisonella,Alloprevotella,Alteromonas,Alysiella,Anaerococcus,Anaeroglobus,Anaeromyxobacter,Anaerostipes,Anaerotruncus,Anaerovibrio,Angelakisella,Anoxybacillus,ANPRhizobium,Aquabacterium,Aquicella,Asteroleplasma,Atopobium,Aureimonas,Bacillus,Bacteroidales,Bacteroides,Bacteroidia,Barnesiella,Bartonella,Bdellovibrio,Bergeyella,Bifidobacterium,Bilophila,Blastocatella,Blastococcus,Blastomonas,Blautia,Blvii28,Bombella,Bosea,Brachybacterium,Bradyrhizobium,Brevibacterium,Brevundimonas,Bryobacter,Bulleidia,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyricimonas,Butyrivibrio,CAG-352,CAG-56,CAG-873,Campylobacter,candidate,Candidatus,Capnocytophaga,Caproiciproducens,Cardiobacterium,Carnimonas,Catabacter,Catenibacterium,Catonella,Caulobacter,Cetobacterium,Chloroflexi,Christensenella,Christensenellaceae,Chroococcidiopsis,Chryseobacterium,Chthoniobacter,CL500-29,Cloacibacillus,Cloacibacterium,Clostridiales,Clostridium,Cnuella,Collinsella,Comamonas,Commensalibacter,Conchiformibius,Coprobacillus,Coprobacter,Coprococcus,Corynebacterium,Craurococcus,Criibacterium,Cupriavidus,Curvibacter,Cutibacterium,Defluviitaleaceae,Deinococcus,Delftia,delta,Dermabacter,Dermacoccus,Desulfomicrobium,Desulfovibrio,Devosia,Dialister,Dielma,Dietzia,Dolosigranulum,Dongia,Dorea,DTU089,Dyella,Eggerthella,Eikenella,Eisenbergiella,Ellin6055,Ellin6067,Elusimicrobium,Enhydrobacter,Ensifer,Enterococcus,Enterorhabdus,Eremococcus,Erysipelatoclostridium,Erysipelotrichaceae,Escherichia-Shigella,eubacterium,Eubacterium,Exiguobacterium,Ezakiella,F0058,F0332,Facklamia,Faecalibacterium,Faecalitalea,Fastidiosipila,Faucicola,Ferrovum,Filifactor,Filobacterium,Finegoldia,Firmicutes,Flavisolibacter,Flavobacterium,Flavonifractor,Fournierella,Fretibacterium,Frischella,Fructobacillus,Fusicatenibacter,Fusobacterium,Gaiella,Gallicola,Gardnerella,GCA-900066225,GCA-900066575,Gemella,Gemmata,Gemmatimonas,Gemmatirosa,Geobacter,Gilliamella,Glutamicibacter,GOUTA6,Gracilibacteria,Granulicatella,Haemophilus,Haliangium,Halomonas,Helcococcus,Herbaspirillum,hgcI,Holdemanella,Holdemania,Howardella,Hungatella,Hydrogenoanaerobacterium,Hydrogenophaga,Hymenobacter,Hyphomicrobium,Ignavigranum,Intestinibacter,Intestinimonas,Jeotgalicoccus,JGI,Johnsonella,Jonquetella,Kingella,Kocuria,Kytococcus,Lachnoanaerobaculum,Lachnoclostridium,Lachnospira,Lachnospiraceae,Lactobacillus,Lactococcus,Larkinella,Lautropia,Lawsonella,Leptotrichia,Leuconostoc,Libanicoccus,Luteimonas,Luteolibacter,Lysobacter,Mailhella,Marvinbryantia,Massilia,Megamonas,Megasphaera,Mesorhizobium,metagenome,Methylobacterium,Methylotenera,Methyloversatilis,Microbacterium,Micrococcus,Microvirga,Mitsuokella,MND1,Mobiluncus,Mogibacterium,Moraxella,Moryella,Mucilaginibacter,Murdochiella,Mycobacterium,Mycoplasma,Negativibacillus,Negativicoccus,Neisseria,Nesterenkonia,Nitrospira,Nocardioides,Nosocomiicoccus,Novosphingobium,Oceanivirga,Ochrobactrum,Odoribacter,Olsenella,organism,Oribacterium,Oscillibacter,Oxalicibacterium,Oxalobacter,Paenibacillus,Pajaroellobacter,Pantoea,Parabacteroides,Paracoccus,Paraprevotella,Parasutterella,Parvimonas,Pedobacter,Peptoanaerobacter,Peptococcus,Peptoniphilus,Peptostreptococcus,Peredibacter,Phascolarctobacterium,Pirellula,planctomycete,Porphyromonadaceae,Porphyromonas,Prevotella,Prevotellaceae,Proteus,Providencia,Pseudoalteromonas,Pseudoduganella,Pseudogulbenkiania,Pseudolabrys,Pseudomonas,Pseudonocardia,Pseudoxanthomonas,Pyramidobacter,Qipengyuania,Ralstonia,Ramlibacter,RB41,Reyranella,Rheinheimera,Rhodococcus,Rikenellaceae,Romboutsia,Roseburia,Roseomonas,Rothia,Rubellimicrobium,Rubrobacter,rumen,Ruminiclostridium,Ruminococcaceae,Ruminococcus,S5-A14a,Salinicoccus,Sanguibacteroides,Schlegelella,Selenomonas,Sellimonas,Senegalimassilia,Serratia,Shewanella,Shuttleworthia,Simonsiella,Singulisphaera,Slackia,Sneathia,Snodgrassella,soil,Solirubrobacter,Solobacterium,Sphingobacterium,Sphingobium,Sphingomonas,SR1,Staphylococcus,Stenotrophomonas,Stomatobaculum,Streptobacillus,Streptococcus,Streptomyces,Subdoligranulum,Succinivibrio,Sutterella,Suttonella,SWB02,Tannerella,Terrisporobacter,Thermoanaerobacterales,TM7,Treponema,Turicibacter,Tyzzerella,UBA1819,Varibaculum,Veillonella,Vibrio,Victivallis,W5053,Weissella,Zoogloea,ZOR0006
FVN51804,0,0,0,0,0,0,0,0.092659323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020590961,0.37063729,0,0,0,0,0,0,0,0,0,0,0,0.01029548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01029548,0,0,0,0.123545763,0,0,0,0,0,0,0,0,0.051477401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01029548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.003603418,0,0,0,0,0.102954803,0,0,0,0,0,0,0,0,0,0,0,0,9.595387625,0,0,0,0,0,0,0,0,0,0,0.041181921,0,0,0,0,0,0,0,0,0,0,0.020590961,0,0,0,0.020590961,0,0,0,0,0,0,0.020590961,0,0,0,0,0,0,0,0,0,0.082363842,0,0,0,0,0,0.051477401,0.01029548,0,0,0,0,0,0,0,0.092659323,0.432410172,0,0,0,0.030886441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020590961,0.051477401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030886441,0,0,0,0,0,80.73715639,0,0,0,0,0,0,0,0.298568928,0,0,0,0,0,0,0,0,0,0,0.020590961,0,0,0,0,0,0,0,0,0,0,0,0.051477401,0,0,0.01029548,0,0,0,0,0,0,0,0.020590961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092659323,0.01029548,0.555955935,0,0,0,0.813342942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020590961,0,0,0,0,0,0
FVN51805,0,0,0,0,0,0,0,1.085412863,0,0,0,0,0,0,0,0,0,0,0,0,0.020288091,0,0,0,0.040576182,0,0,0.060864273,0,0,0,0,0,0,0,0,0,0,0,0,0.020288091,0,0,0,0,0,0,0,0.010144045,0,0,0,0,0,0,0,0,0,0.020288091,0,0.030432136,0,0,0,0.507202272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192736863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679651045,0.010144045,0,0,0.071008318,0.030432136,0,0.030432136,0,0,0,0,0,0,0.040576182,0,0,0,0.162304727,0,0,0,0,0,0,0,0,0,0,0.213024954,0,0,0,0,0,0,0,0,0,0.030432136,0,0,0,0,0,0,0,0,0,0,0,0.010144045,0,0,0,0,0,0,0.030432136,0,0,0.050720227,0,0,0,0,0,0.355041591,0,0,0,0,0.010144045,0,0,0,0.162304727,0.405761818,0,0,0,0.101440454,0,0,0,0,0,0,0,0,0.020288091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040576182,0,0,0.081152364,0.020288091,0,0,0,0,0,0,0,0,0.030432136,0,0.030432136,0,0,0.030432136,0,0,0,0.050720227,0,0,0,0,0,48.37695273,0,0,0,0,0,0,0,0.324609454,0.040576182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202880909,0,0,0.010144045,0,0,0,0,0,0,0.030432136,0.050720227,0,0,0,0,0,0,0,0.030432136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071008318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020288091,0.010144045,0,0,0.223169,0,42.96003246,0,0,0.010144045,0.588354636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152160682,0,0,0,0,0,0
FVN51806,0.090225564,0,0,0,0,0,0,0.431077694,0,0.350877193,0,0,0,0,0,0,0.070175439,0,0,0,0,0,0,0,0.19047619,0,0,5.43358396,0,0,0,0,0,0,0,0,0,0,0,0.040100251,0,0,0,0.010025063,0,0,0,0,0.040100251,0.050125313,0,0,0,0,0,0,0,0,0.040100251,0,0.220551378,0.140350877,0,0,0.230576441,0,0,0,0,0,0,0.601503759,0,0.060150376,0.060150376,0,0,0,0,0,0.070175439,0,0,0,0,0.100250627,0,0.100250627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.30325815,0,0,0,0,0.070175439,0,0.070175439,0,0,0.060150376,0,0,0,0,1.453634085,0,0,0.812030075,0.010025063,0.020050125,0,0,0,0.040100251,0,0,0,0,0.711779449,0,0,0,0.200501253,0,0,0,0,0,0,1.77443609,0,0,0.521303258,0.060150376,0,0.270676692,0,0,0.030075188,0,1.934837093,0,0,0,0,0,0.020050125,0,0,0,0.090225564,0,0.230576441,0.15037594,0,0,0.581453634,0,0,0,0,0,0,0,0,0.310776942,0.461152882,0,0.020050125,0.260651629,0.100250627,0,0.010025063,0,0,0,0,0,0,0,0.250626566,0,0,0,0,0.030075188,1.122807018,0,0,0,0,0,0,0,0.511278195,0,0,0.100250627,0.651629073,0,0,0,0,0,0,0,0,0.060150376,0,0.040100251,0,0.020050125,0.070175439,0,0,0,0.280701754,0,0,0,0,0.030075188,25.5839599,0.130325815,0,0.691729323,0,0.010025063,0,0.140350877,0.230576441,0,0,0,0,0,0,0,0,0,0,0.020050125,0,0,0,0,0,0,0,0,0,0,0,0.080200501,0.030075188,0.110275689,5.92481203,0,0,0,0,0,0.030075188,4.240601504,4.561403509,0,0,0,0,0,0,0,0,0,0,0.030075188,0,0,0,0,0,0,0,0.010025063,0,0,0.020050125,0.30075188,0,0,0.020050125,0,0.080200501,0,0.070175439,0,0,0,0.020050125,0,0,0,0,0,0,0,0,0,0,0,0,0.020050125,0.060150376,0,0.421052632,0,10.27568922,0,0,0,1.563909774,0,0,0,0.020050125,0,0,0.020050125,0,0,0,0,0,0,0,0.260651629,0.591478697,0,0,0.64160401,0,0,0
FVN51807,0.053475936,0,0,0,0,0,0,0.502673797,0.064171123,0.07486631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010695187,0,0,0,0,0,0,0,0,0,0,0,0.160427807,0,0,0,0,0,0,0,0,0.042780749,0.042780749,0,0.021390374,0,0,0,0,0,0,0,0,0,0,0.128342246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.160427807,0,0,0,0.085561497,0.106951872,0,0,0,0,0,0,0,0,0,0,0,0,8.299465241,0,0,0,0,0,0,0,0,0,0,0.032085561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032085561,0,0,0,0,0,0.064171123,0,0,0,0,0,0,0,0,0.096256684,0.417112299,0,0,0,0.032085561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064171123,0.010695187,0.032085561,0,0,0,0,0.096256684,0,0,0,0,0.032085561,0,0,0,0,0,0,0.139037433,0,0,0,0,0,83.03743316,0,0,0,0,0.021390374,0,0,0.245989305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053475936,0,0,0,0,0,0,0,0,0,0.042780749,0,0,0,0,0,0,0,0,0.042780749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021390374,0.021390374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342245989,0,0.577540107,0,0,0,0.406417112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053475936,0,0,0,0,0,0.021390374
FVN51808,0.031104199,0,0,0,0,0,0,0.331778123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041472265,0,0,0.207361327,0,0,0,0,0,0,0,0,0,0,0,0.020736133,0,0,0,0,0,0,0.031104199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051840332,0,0,0.445826853,0,0,0,0,0,0,0,0,0.031104199,0,0,0,0,0,0,0,0,0.020736133,0,0,0,0,0.145152929,0,0,0,0,0,0,0.041472265,0,0,0,0,0,0,0,15.17884914,0,0,0,0.134784863,0.124416796,0,0.062208398,0,0,0,0,0,0,0,0.031104199,0,0,3.722135822,0,0,0,0,0,0,0,0,0,0,0.093312597,0,0.072576464,0,0,0,0.010368066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041472265,0,0,0,0,0,0,0,0,0,0.217729393,0,0,0,0,0,0.238465526,0,0,0,0,0.010368066,0,0,0,0.279937792,0.34214619,0,0,0,0.11404873,0,0,0,0,0,0,0,0.031104199,0,0,0,0,0,0,0,0,0,0,0,0.020736133,0,0,0,0.217729393,0,0,0.062208398,10.67910835,0,0,0,0,0,0,0,0,0.020736133,0,0,0,0.020736133,0.010368066,0,0.020736133,0,0.082944531,0,0,0,0,0,5.443234837,0,0,0,0,0,0,0,0.165889062,0,0,0,0,0.020736133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010368066,0.072576464,0,0,0.860549508,0,0,0,0,0,0,0.020736133,0.051840332,0,0,0,0,0,0,0,0.051840332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062208398,0.124416796,0,0.020736133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010368066,0,0.020736133,0.300673924,0,11.61223432,0,0,0,40,0,0.010368066,0,0,0,0,0.010368066,0,0,0,0,0,0,0,0,0.103680664,0,0,0,0,0,0.031104199
FVN51809,0.130850528,0,0,0,0,0,0.020130851,0.241570206,0.483140413,0.57372924,0,0,0,0,0.050327126,0,0.171112229,0,0,0,0,0.030196276,0,0,2.959235028,0,0,0.312028183,0,0,0,0,0,0,0,0,0,0,0,0.010065425,0,0,0,0.090588827,0,0,1.70105687,0,0.100654253,0.533467539,0,0,0,0,0,0,0.442878712,0.010065425,0,0,0.140915954,0.050327126,0,0,0.100654253,0,0,0,0,0,0,0.070457977,0,0.060392552,0.060392552,0,0,0.171112229,0,0,0,0,0,0.020130851,0,0,0.050327126,0.020130851,0,0,0,0,0,0,0.020130851,0,0,0.100654253,0,0,0,0,7.528938098,0,0,0,0,0.261701057,0,0.020130851,0,0,0,0,0,0,0,0,0,0,7.549068948,0,0,0,0,0,0.120785103,0,0,0,0,0.19124308,0,0,0,0,0,0,0.100654253,0,0,0,0,0.010065425,0.020130851,0,0.030196276,0,0,0,0.020130851,0,0,0.171112229,0,0,0,0,0,0,1.157523905,0.130850528,0,0.694514343,0,0,0,0,0,1.690991444,0,0,0,0.010065425,1.107196779,0,0,0,0.845495722,1.389028686,0,0.010065425,0,0.040261701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010065425,0.030196276,0.040261701,0,0,0.060392552,0,0,0,2.29491696,0,0,0.181177655,6.935078007,0.684448918,0,0,0,0,0,0,0,0,0,0.050327126,0,0,0.030196276,0,0,0,0.120785103,0,0,0,0,0,34.49421238,0,0,0,0,0,0,0,1.197785606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010065425,0,0.030196276,0,0,0,0.130850528,0,0,0,0,0.010065425,0,0.583794665,0.533467539,0,0,0,0,0,0,0,0.38248616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734776044,0,0,0,0,0.030196276,0.020130851,0,0,0,0,0.010065425,0,0,0,0,0,0,0,0,0,1.449421238,0,0,0,0,0,0.171112229,0,3.653749371,0,0.020130851,0,11.91746351,0,0,0,0,0,0,0.010065425,0,0,0,0.010065425,0,0,0,0,0.583794665,0,0,0,0,0,0
FVN51810,0,0,0,0,0,0,0,0.380032868,0,0,0,0,0,0,0.051355793,0,0,0,0,0,0,0,0,0,0,0,0,0.030813476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020542317,0,0,0.041084634,0,0,0,0,0,0,0,0,0.061626952,0,0,0,0,0,0,0,0,0.010271159,0,0,0,0,0.041084634,0,0,0,0.020542317,0,0,0,0,0,0,0,0,0,0,0.544371405,0,0,0,0.051355793,0,0,0.020542317,0,0,0,0,0,0,0,0.030813476,0,0,0.07189811,0,0,0,0,0,0,0,0,0,0,0.051355793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010271159,0,0,0,0,0,0,0.123253903,0,0,0.030813476,0,0,0,0,0,0,0.112982744,0,0,0,0,0,0.07189811,0,0,0,0,0,0,0,0,0.041084634,0.338948233,0,0,0,0.020542317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030813476,0,0,0.07189811,1.74609696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020542317,0,0,0,0,0,0,0,0,0,70.17255546,0,0,0,0,0,0,0,0.28759244,0,0,0,0,0,0,0,0,0,0,0.020542317,0,0,0,0,0,0,0,0,0,0,0,0.030813476,0,0,0,0,0,0,0,0,0,0.010271159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082169269,0,0,0,0,0.020542317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28759244,0,1.509860312,0,0,0,22.98685292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020542317,0,0,0,0,0,0
FVN51811,0.060988006,0,0,0,0,0,0,0.152470014,0,0.101646676,0,0,0,0,0.020329335,0,0,0,0,0,0,0,0,0,0.101646676,0,0,1.768652165,0,0,0,0,0,0,0,0,0,0,0,0.020329335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020329335,0,0,0,0.020329335,0,0,0.081317341,0,0,0.121976011,0,0,0,0,0,0,0.294775361,0.081317341,0.071152673,0.030494003,0,0,0,0,0,0,0,0,0,0,0,0,0.030494003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5533645,0,0,0,0,0.447245375,0,0,0,0,0,0,0,0,0,0,0,0,2.043098191,0,0,0,0,0,0,0,0,0,0,0.04065867,0,0,0,0,0,0,0,0,0.010164668,0.020329335,0.030494003,0,0,0,0,0,0,0,0,0,0,0.284610693,0,0,0,0,0,0,0,0,0,0.193128685,0,0,0,0,0,0.264281358,0,0,0,0,0,0,0,0,0.233787355,0.548892051,0,0,0,0.020329335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081317341,0.223622688,0.050823338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010164668,0,0,0,0,0,72.33177475,0,0,0,0,0,0,0,0.406586705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020329335,0,0,0.010164668,0,0,0,2.17523887,0,0,0,0,0,0,0.223622688,0.020329335,0,0,0,0,0,0,0,0.060988006,0,0,0,0,0.050823338,0,0,0,0,0,0,0,0,0,0.193128685,0,0,0,0,0,0.020329335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020329335,0,0,0,0.142305347,0,2.825777597,0,0,0,1.168936776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142305347,0,0,0,0,0,0
FVN51812,0.072336468,0,0,0,0,0,0,2.604112845,0.775033585,1.570734732,0,0,0,0,0.041335125,0,0.124005374,0,0,0,0,0,0,0,0.630360649,0,0,2.263098068,0,0,0,0,0,0,0.062002687,0.010333781,0,0,0,0.062002687,0,0.072336468,0.020667562,0,0,0,0,0,0.217009404,0,0,0,0,0,0,0,0,0,0.051668906,0.051668906,0.113671592,0.165340498,0,0,1.167717268,0,0,0,0,0,0,0.175674279,0,0.072336468,0.062002687,0,0.082670249,0,0,0,0,0,0,0,0,0,0.020667562,0.299679653,0,0,0,0,0,0.010333781,0,0,0,0,0,0,0,0,31.2183528,0.010333781,0,0,0.18600806,0.299679653,0,0.268678309,0,0,0,0,0,0,0,0,0,0,13.46491681,0,0,0,0.09300403,0,0,0,0,0,0,0.702697117,0,0,0,0.051668906,0,0,0,0,0.031001343,0.082670249,0.082670249,0,0.010333781,0.041335125,0.041335125,0,0,0,0,0,0,0.516689057,0,0,0.010333781,0,0,0,0,0,0,0.992042989,0,0,0,0,0,1.074713238,0,0,0,0,0,0,0,0.020667562,0.558024181,3.451482898,0,0.010333781,0.020667562,0.45468637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041335125,0,0,0.031001343,0.010333781,0.072336468,0,0,0.010333781,0.072336468,0,0,0.609693087,0.661361992,0.971375426,0,0,0,0,0.010333781,0,0,0.330680996,0,0.041335125,0,0,0.010333781,0.010333781,0,0,0.237676966,0.041335125,0,0,0,0,0.671695773,0,0,0,0,0,0,0.217009404,1.694740105,0,0,0,0,0.062002687,0,0,0,0.031001343,0.010333781,0.041335125,0,0,0,0,0,0,0,0.062002687,0,0,0.062002687,0.206675623,0,0.031001343,5.187558128,0,0.020667562,0,0,0,0,0.423685026,1.395060453,0.020667562,0,0,0,0,0,0,0.320347215,0,0,0,0,0.103337811,0,0,0,0,0,0.041335125,0,0,0.041335125,0.754366023,0.072336468,0,0,0,0.09300403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031001343,0.041335125,0.020667562,1.291722641,0,3.937170611,0,0.103337811,0.051668906,6.778960422,0,0,0,0,0,0,0,0,0,0,0.020667562,0,0,0,0,1.250387517,0.041335125,0,0,0,0,0.010333781
FVN51813,0.050025013,0,0,0,0,0,0,0.300150075,0,0.020010005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010005003,0,0,0,0,0,0,0,0.010005003,0.010005003,0,0,0,0,0,0,0,0,0.030015008,0,0.010005003,0,0,0,0.110055028,0,0,0,0,0,0,0,0,0.010005003,0,0,0,0,0,0,0.010005003,0,0,0,0,0,0,0.030015008,0,0,0,0,0,0,0.020010005,0,0,0,0,0,0,0,19.28964482,0,0,0,0.010005003,0.250125063,0,0,0,0,0,0,0,0,0,0.030015008,0,0,11.53576788,0,0,0,0.010005003,0,0,0,0,0,0,0.060030015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020010005,0,0,0,0,0,0,0,0,0,0.150075038,0.030015008,0,0,0,0,0.150075038,0,0,0,0,0,0,0,0,0.140070035,0.420210105,0,0.010005003,0,0,0,0,0,0,0,0,0,0,0,0.060030015,0,0,0,0,0,0,0,0.100050025,0,0.030015008,0,0,0,0.04002001,0,0,0.070035018,0.300150075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010005003,0,0,0,0.08004002,0,0,0,0.010005003,0,59.43971986,0,0,0.030015008,0,0,0,0,0.210105053,0,0,0,0.010005003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050025013,0,0,0,0.030015008,0,0,0.04002001,0,0,0,0,0,0,0.010005003,0.060030015,0,0,0,0,0,0,0,0.04002001,0.020010005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04002001,0,0,0,0,0.010005003,0,0,0,0,0,0.010005003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230115058,0,3.941970985,0,0,0.010005003,0.430215108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08004002,0,0,0,0,0,0
FVN51814,0,0,0,0,0,0,0,0.090854028,0,0.040379568,0,0,0,0,0,0,0.060569352,0,0,0,0,0,0,0,0.060569352,0,0,3.452453059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020189784,0.010094892,0,0,0.030284676,0,0,0,0,0,0,0.282656976,0,0.030284676,0,0,0,0,0,0,0.020189784,0,0.020189784,0,0,0,0,0.010094892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.42378357,0,0,0,0,0.292751868,0,0,0,0,0.030284676,0,0,0,0,0,0,0,1.443569554,0,0,0,0,0,0,0,0,0,0,0.05047446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020189784,0,0,0,0,0.726832223,0,0,0,0,0,0,0.010094892,0,0,0.10094892,0,0,0,0,0,0.191802948,0,0,0,0,0,0,0,0,0.080759136,0.383605895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040379568,0,0,0.040379568,3.613971331,0.020189784,0,0,0,0,0,0,0,0,0,0,0,0,0.010094892,0,0,0,0.05047446,0,0,0,0,0,59.52957803,0,0,0,0,0,0,0,0.232182516,0,0,0,0,0,0,0,0,0,0,0.020189784,0,0,0,0,0,0,0,0.010094892,0,0,0.010094892,0,0,0,5.663234403,0,0,0,0,0,0,0.010094892,0.020189784,0,0,0,0,0,0,0,0.040379568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020189784,0.040379568,0,0,0,0,0.040379568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060569352,0,3.634161114,0,0,0,0.403795679,0,0,0,0,0,0,0,0,0,0,0,0,0.020189784,0,0,0.080759136,0.010094892,0,0,0,0,0.020189784
